Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
730,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.649,2.538,4.688,0.719,2.787,5.065,0.0,0.824487367754,0.368484450955,0.403416870897,-0.106343684854,0.101909954304,-0.0758837789637,-0.314809079771,0.35905091879,0.467652812043,0.723975211386,0.15290544067,-0.0673099507369,0.459158846512,-0.432987622578,-0.407895870878,0.642175923216,0.135629219044,0.339011126836,0.645268796725,0.684616415122,0.265199895289,0.889112375306,0.373025735862,0.246759805764,0.553308443864,0.795587433415,2.28116225072e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.05,0.099,0.135,0.0,0.0,0.0,0.05,0.099,0.135,0.053,0.104,0.14,0.0,0.0,0.0,0.053,0.104,0.14,119846.0,0.01,0.001,0.0,7.32788500258e-13,8.57808993493e-12,4.81419757834e-11,5.4119961097e-32,0.0,0.77824,0.0,2.44466279614e-31,0.0,6.22045368556,0.0,0.377994682492,0.0,3.85067148621,1e-24,0.0,0.00574484013078,9.44e-28,0.0,9.44e-28,4.46854884201e-07,8.50537019626e-07,9.02401616598e-07,6.40579065426e-07,2.14761311957e-06,9.01027796401e-07,7.07526451853e-07,1.58648349902e-06,2.28116225072e-06,0.944355585065,0.0194264993187
731,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.474,2.605,4.673,0.568,2.803,5.011,0.0,0.830454759125,0.532136905043,0.0471396164137,-0.156940685957,-0.0179634349042,-0.0260077769074,-0.289855091073,0.646046553219,0.074026342418,0.64824010739,0.268768183744,-0.0257461940762,0.474330737205,-0.53924233711,-0.0311420041957,0.641720192859,0.266064948373,0.33960897716,0.646699609084,0.682968050675,0.565438272761,0.30358144802,0.76688843003,0.244572464715,0.791096939645,0.560669190868,2.23335122851e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.043,0.101,0.135,0.0,0.0,0.0,0.043,0.101,0.135,0.047,0.104,0.14,0.0,0.0,0.0,0.047,0.104,0.14,128207.0,0.01,0.001,0.0,6.39277107581e-12,1.10575033684e-11,5.1565091632e-11,6.58899658429e-31,0.0,0.77558,0.0,2.83774969391e-30,0.0,3.40496233799,0.0,3.96418885058,0.0,2.8576397618,1.822e-23,0.0,0.00574484013078,1.819e-26,0.0,1.819e-26,9.24838106041e-07,1.76112082385e-06,1.85988863944e-06,9.7434232505e-07,5.23120326577e-07,1.32147378762e-06,6.90454212573e-07,2.23335122851e-06,1.5828290611e-06,0.942637954666,0.0206000970379
732,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.661,2.597,4.816,0.742,2.865,5.131,0.0,0.792011227535,0.589421331015,0.0611366392734,0.10080719979,-0.106775136673,0.0867942501818,-0.410246404199,0.506348757145,-0.0127678349723,0.658331776127,0.366349337445,0.073840236291,0.437527691627,-0.61486230777,-0.119319180749,0.560075970531,0.311671816801,0.338919539425,0.651390854348,0.678839819595,0.681186665893,0.651195867295,0.334557422018,0.641697901195,0.400840523795,0.653873594884,4.38198302107e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.051,0.1,0.137,0.0,0.0,0.0,0.051,0.1,0.137,0.054,0.106,0.141,0.0,0.0,0.0,0.054,0.106,0.141,30984.0,0.01,0.001,0.0,1.48838111289e-10,1.49097689317e-10,1.56388433554e-10,1.2659574592e-29,0.0,0.80018,0.0,6.30455167002e-29,0.0,3.27058345292,0.0,5.26138829323,0.0,5.48543142458,4.571e-22,0.0,0.00574484013078,4.722e-25,0.0,4.722e-25,2.06590145321e-06,3.97058639607e-06,4.137902973e-06,4.22223085432e-06,4.03633749861e-06,2.07370276095e-06,4.30038669507e-06,2.68626288501e-06,4.38198302107e-06,0.949532041648,0.0175978008376
733,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.536,2.768,4.848,0.626,3.001,5.19,0.0,0.816269532572,0.073937085227,0.553077718965,0.00201926964959,-0.149460084827,0.0881432620183,-0.362201703019,0.135887694293,0.561757054628,0.703949009653,0.177369753945,0.0815085890958,0.433706227519,-0.0233304889967,-0.595027376354,0.650961732734,0.164018871792,0.339320776903,0.656147747764,0.674041203093,0.875267989174,0.309056939411,0.372007735576,0.31084464887,0.703700683492,0.638890407129,3.72628687607e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.046,0.104,0.137,0.0,0.0,0.0,0.046,0.104,0.137,0.049,0.108,0.142,0.0,0.0,0.0,0.049,0.108,0.142,125638.0,0.01,0.001,0.0,7.03592148504e-11,7.09183862105e-11,8.57435697712e-11,4.69495721274e-30,0.0,0.8055,0.0,2.05858165174e-29,0.0,4.25675133409,0.0,4.46211898957,0.0,5.6007145347,1.38e-22,0.0,0.00574484013078,1.403e-25,0.0,1.403e-25,1.533422312e-06,2.96519301167e-06,3.04605520906e-06,3.72628687607e-06,1.31575109741e-06,1.5837521308e-06,1.43756753905e-06,3.254414266e-06,2.95468528616e-06,0.951668028099,0.0173718877629
734,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.536,2.694,5.143,0.591,2.923,5.508,0.0,0.825260139479,0.542807507782,0.00882772501632,0.0383078236658,-0.150865150379,0.0229480288107,-0.321671225776,0.673254557133,-0.00414865718324,0.0109238511934,0.665276461255,0.0251809891095,0.46293912176,-0.501380141038,-0.0247209401509,0.011986797655,0.730011255601,0.338865603752,0.665314266504,0.665227050999,0.184722648528,0.666262788164,0.722475909792,0.329194930319,0.670772931217,0.664600912277,2.12716343813e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.046,0.102,0.141,0.0,0.0,0.0,0.046,0.102,0.141,0.048,0.107,0.146,0.0,0.0,0.0,0.048,0.107,0.146,89807.0,0.01,0.001,0.0,3.67603445345e-17,8.86846153605e-12,4.82926042641e-11,1.50156866786e-31,0.0,0.85605,0.0,8.37504552236e-31,0.0,4.38234392042,0.0,3.59809813006,0.0,1.96259119753,4.777e-24,0.0,0.00574484013078,4.71e-27,0.0,4.71e-27,6.60460750758e-07,1.29672045519e-06,1.29655046916e-06,5.43873171158e-07,1.96165688567e-06,2.12716343813e-06,4.94606669875e-07,1.00781857555e-06,9.98545280447e-07,0.958766755922,0.0144975665995
760,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.719,2.717,4.583,0.793,2.943,4.956,0.0,0.796342317733,0.53253319521,0.249426144416,-0.139385736914,-0.024607393467,-0.0734818078695,-0.37610334457,0.506985971648,0.297379429908,0.199611665262,0.683982880215,-0.0708744486956,0.462560724257,-0.523134908039,-0.18723130532,0.192528833174,0.659713076718,0.345417456745,0.640926361022,0.685492655193,0.256891240003,0.867699860807,0.425562971092,0.232417358979,0.572303790714,0.786416265333,2.07717645285e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.103,0.133,0.0,0.0,0.0,0.053,0.103,0.133,0.056,0.107,0.139,0.0,0.0,0.0,0.056,0.107,0.139,102243.0,0.01,0.001,0.0,9.16844953902e-13,8.69874690384e-12,4.91787066622e-11,2.13205768399e-31,0.0,0.7603,0.0,1.10261978626e-30,0.0,3.6143651415,0.0,3.76122091161,0.0,3.74286378538,6.404e-24,0.0,0.00574484013078,6.201e-27,0.0,6.201e-27,7.2428251018e-07,1.34391515118e-06,1.43736320015e-06,5.39685827291e-07,1.82289328828e-06,8.94037119035e-07,6.13888453972e-07,1.51163704307e-06,2.07717645285e-06,0.944555020909,0.019715566352
761,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.731,2.43,4.855,0.801,2.686,5.182,0.0,0.809935334509,0.542472829826,0.174328436285,-0.106145650284,0.0898369636762,-0.0850411036244,-0.389456170065,0.479688676336,0.216992592678,0.382910121468,0.645975796518,-0.0731084682437,0.423971470829,-0.614467492126,-0.14344167749,0.329181669363,0.555334996762,0.345932735807,0.644311934918,0.682050344784,0.410241373138,0.855266126388,0.316578377055,0.344862349668,0.663455343454,0.66400072818,2.00234369495e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.097,0.137,0.0,0.0,0.0,0.053,0.097,0.137,0.056,0.102,0.142,0.0,0.0,0.0,0.056,0.102,0.142,142769.0,0.01,0.001,0.0,6.24404986266e-12,1.09845009156e-11,5.04775808312e-11,4.39602380135e-31,0.0,0.80683,0.0,1.95717327503e-30,0.0,0.760817056299,0.0,2.4433675014,0.0,5.99778961118,1.283e-23,0.0,0.00574484013078,1.243e-26,0.0,1.243e-26,8.62932784967e-07,1.60724278114e-06,1.70138163461e-06,7.03697629217e-07,1.46706008925e-06,5.43035071502e-07,1.0399581238e-06,2.00069904665e-06,2.00234369495e-06,0.949436814206,0.01710211648
762,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.638,2.616,4.886,0.7,2.865,5.287,0.0,0.834585145261,0.525730219515,0.0497901976545,0.0921249705911,-0.126922407834,0.0927177799518,-0.343978880683,0.601323115781,-0.0019802185161,0.450719520354,0.555284112918,0.0883007426516,0.410795030499,-0.589076423263,-0.111911702805,0.42924742585,0.528830603783,0.346688255282,0.648114733233,0.678052023237,0.654563166417,0.0781571694183,0.751956460202,0.442997301605,0.812837637854,0.378217351874,2.35649910017e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.05,0.101,0.138,0.0,0.0,0.0,0.05,0.101,0.138,0.052,0.106,0.143,0.0,0.0,0.0,0.052,0.106,0.143,34512.0,0.01,0.001,0.0,1.77286382104e-11,1.9777301789e-11,5.3051243905e-11,1.35080948408e-30,0.0,0.81215,0.0,5.2391567843e-30,0.0,0.784952041782,0.0,2.15757047629,0.0,3.57371819117,3.472e-23,0.0,0.00574484013078,3.678e-26,0.0,3.678e-26,1.10943766776e-06,2.07403304589e-06,2.16983541788e-06,1.47964558952e-06,1.76674944379e-07,1.69980395618e-06,1.28429429691e-06,2.35649910017e-06,1.09649062476e-06,0.95161438092,0.0168999103799
764,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.653,2.853,4.972,0.704,3.09,5.361,0.0,0.82330327461,0.1536542247,0.526992087133,0.129098714732,0.0646139242092,-0.00145972013938,-0.428318144833,0.120541587192,0.416901797464,0.714075734371,0.343947523083,-0.00109104998211,0.372440550491,-0.200661279766,-0.685614605418,0.533727182487,0.257079373493,0.346060328759,0.659552853976,0.667257282966,0.549668677761,0.549473793327,0.629239934473,0.758846700215,0.514897334966,0.398788690935,8.72230621033e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.05,0.105,0.139,0.0,0.0,0.0,0.05,0.105,0.139,0.052,0.11,0.144,0.0,0.0,0.0,0.052,0.11,0.144,96095.0,0.01,0.001,0.0,4.40330327094e-10,4.40420811841e-10,4.43134525811e-10,1.49647996814e-28,0.0,0.82678,0.0,4.86045687021e-28,0.0,4.97986536,0.0,2.87696941781,0.0,5.34731402085,3.724e-21,0.0,0.00574484013078,3.906e-24,0.0,3.906e-24,3.56415948544e-06,6.79289524194e-06,6.87224502977e-06,5.84883602327e-06,5.84676232479e-06,6.6955264961e-06,8.72230621033e-06,5.91831290982e-06,4.58374145209e-06,0.957624208502,0.0150719724789
788,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.719,2.655,4.552,0.781,2.861,4.89,0.0,0.782012407407,0.0129778669738,0.603842439259,-0.149903016218,-0.0345190368976,0.00618354656796,-0.345747204438,0.0182119114011,0.625111704243,0.691182497372,0.107661846549,0.00616892661726,0.518497033146,-0.00585234484013,-0.494039793012,0.689548313183,0.10740729831,0.353667721182,0.636071208122,0.685807962328,0.891054952834,0.201198595885,0.406866312249,0.279010735486,0.746284327446,0.60432831482,6.48101866632e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.102,0.133,0.0,0.0,0.0,0.053,0.102,0.133,0.055,0.105,0.138,0.0,0.0,0.0,0.055,0.105,0.138,54520.0,0.01,0.001,0.0,2.06339171015e-10,2.06521433868e-10,2.12271237681e-10,3.08234417371e-29,0.0,0.75499,0.0,1.23181498848e-28,0.0,4.58467313077,0.0,1.1330069497,0.0,0.424244444772,8.568e-22,0.0,0.00574484013078,8.377e-25,0.0,8.377e-25,2.52210724989e-06,4.53600854523e-06,4.89069578655e-06,6.48101866632e-06,1.46340228672e-06,2.9593103725e-06,2.19844655233e-06,5.88029777376e-06,4.76176480406e-06,0.942732726108,0.0202530374274
789,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.7,2.741,4.595,0.777,2.966,4.914,0.0,0.831489562218,0.227163080076,0.483722452618,0.0225379584537,0.150088881118,0.00170180364743,-0.496838220168,0.25313008856,0.536443647778,0.0810228758096,0.628281426961,0.00203825186534,0.248535390432,-0.254765066427,-0.545580109458,0.0970411762856,0.752493269358,0.35306333302,0.640558235515,0.681932129901,0.0943308760673,0.912031346566,0.399124678141,0.279331938973,0.183080931964,0.942578930499,2.13477102404e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.052,0.103,0.134,0.0,0.0,0.0,0.052,0.103,0.134,0.055,0.107,0.138,0.0,0.0,0.0,0.055,0.107,0.138,68095.0,0.01,0.001,0.0,2.40846502902e-12,9.32566347038e-12,4.97584897433e-11,8.13824232563e-31,0.0,0.76229,0.0,3.28499123495e-30,0.0,3.66405883468,0.0,2.23689000335,0.0,0.770828871582,2.008e-23,0.0,0.00574484013078,1.963e-26,0.0,1.963e-26,9.85108123307e-07,1.78726891818e-06,1.90270928154e-06,1.65546702142e-07,1.60057648109e-06,7.0044694764e-07,6.32636387377e-07,4.14645241861e-07,2.13477102404e-06,0.945160207589,0.019571878438
790,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.665,2.686,4.665,0.742,2.9,5.046,0.0,0.791341793784,0.587278406499,0.0728995604827,-0.151941541856,0.0219467676353,-0.0913944334153,-0.403796773661,0.519950751394,0.133413749708,0.0762630885828,0.73118475911,-0.082087839858,0.442306426676,-0.601230875861,-0.0127729701659,0.0684973030492,0.656729027901,0.353614630333,0.643995288622,0.678400148472,0.611356744414,0.486959163911,0.62378979131,0.0917654248664,0.775192395098,0.625024685418,2.23651636226e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.051,0.102,0.135,0.0,0.0,0.0,0.051,0.102,0.135,0.054,0.106,0.14,0.0,0.0,0.0,0.054,0.106,0.14,44739.0,0.01,0.001,0.0,3.62704458664e-16,8.88714317145e-12,4.80167702725e-11,6.04737750744e-31,0.0,0.77426,0.0,2.27681077061e-30,0.0,5.16463492232,0.0,0.785586828586,0.0,6.22147461143,1.463e-23,0.0,0.00574484013078,1.441e-26,0.0,1.441e-26,9.1170712611e-07,1.66038122706e-06,1.74908557695e-06,3.77908125994e-07,3.01012177834e-07,3.85593572333e-07,2.64753467012e-07,2.23651636226e-06,1.80326580162e-06,0.946221445267,0.019087138055
791,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.766,2.694,4.925,0.859,2.927,5.26,0.0,0.793300346418,0.00444317821627,0.591785321145,-0.139014993614,0.0334631703253,-0.0750114370931,-0.4188447622,-0.0514211455881,0.604542228822,0.323362098625,0.588441893489,-0.0812341766238,0.427805935448,-0.0645574398301,-0.526770621964,0.35018731611,0.637257391152,0.353325743111,0.650283173843,0.672527109544,0.283159516584,0.64201260034,0.71248895372,0.884828587573,0.414297819381,0.213156485876,4.69053533668e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.055,0.102,0.138,0.0,0.0,0.0,0.055,0.102,0.138,0.058,0.107,0.143,0.0,0.0,0.0,0.058,0.107,0.143,66948.0,0.01,0.001,0.0,9.32129035426e-11,9.36053543897e-11,1.05906593056e-10,7.12259268769e-30,0.0,0.8188,0.0,1.9933160758e-29,0.0,4.98525921319,0.0,3.2133305351,0.0,4.93587052571,1.682e-22,0.0,0.00574484013078,1.802e-25,0.0,1.802e-25,1.677603132e-06,3.08756752203e-06,3.19318251593e-06,1.47008084772e-06,3.33314041196e-06,3.69903289042e-06,4.69053533668e-06,2.19622036292e-06,1.12995674336e-06,0.955354390278,0.0154756667326
792,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.587,2.764,4.991,0.676,2.966,5.396,0.0,0.808664757325,0.560600537386,0.0979055225049,-0.139062087003,-0.0535218867818,-0.0842131509412,-0.353196935707,0.552895120999,0.156720552161,0.00305967217247,0.733414181706,-0.0761552030315,0.456532326487,-0.58616252716,-0.0479655251714,0.00276690698424,0.663237336327,0.353134418797,0.652360783371,0.670612772456,0.0289983537987,0.761210603843,0.647856089015,0.21621979333,0.76005878446,0.612829213678,1.81073346327e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.048,0.104,0.139,0.0,0.0,0.0,0.048,0.104,0.139,0.051,0.107,0.145,0.0,0.0,0.0,0.051,0.107,0.145,95281.0,0.01,0.001,0.0,7.50310294461e-18,8.76832131305e-12,5.14576564735e-11,6.27897404376e-31,0.0,0.83011,0.0,2.52691970976e-30,0.0,4.33776120159,0.0,3.89161229032,0.0,2.08532123208,1.501e-23,0.0,0.00574484013078,1.611e-26,0.0,1.611e-26,9.16454888768e-07,1.69300752727e-06,1.74037511235e-06,6.89799765503e-08,1.81073346327e-06,1.54109085428e-06,3.77111984708e-07,1.32562922334e-06,1.06884405677e-06,0.956266892393,0.0155134966928
818,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.688,2.795,4.451,0.766,3.024,4.754,0.0,0.792200783678,0.585825000498,0.0584162234482,-0.101326106365,0.124689823717,-0.0595617537535,-0.486472384446,0.499952965769,0.0943367046878,0.0123441146516,0.707666770212,-0.0578913553151,0.358975662102,-0.62782885998,-0.0193689022225,0.0119979262247,0.687820385688,0.359445808995,0.635967209979,0.682894148626,0.248836293586,0.756592645728,0.604688405234,0.177590561188,0.699880176733,0.691830420547,1.99881402026e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.052,0.104,0.132,0.0,0.0,0.0,0.052,0.104,0.132,0.055,0.108,0.136,0.0,0.0,0.0,0.055,0.108,0.136,18035.0,0.01,0.001,0.0,1.80260933405e-13,8.86003329111e-12,4.96826998254e-11,4.83843645264e-31,0.0,0.73772,0.0,1.7904673754e-30,0.0,1.28592301357,0.0,5.60174605716,0.0,3.54189378365,1.166e-23,0.0,0.00574484013078,1.143e-26,0.0,1.143e-26,8.75539979454e-07,1.54909225264e-06,1.66339713496e-06,3.29289358826e-07,1.00121209657e-06,8.00194595327e-07,5.07187537765e-07,1.99881402026e-06,1.97582441995e-06,0.94112788387,0.021325138599
819,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.781,2.822,4.669,0.851,3.083,5.019,0.0,0.793203631908,0.583428128047,0.0974553879701,0.136152781316,0.0490355506364,0.0263210691379,-0.513719890838,0.530261004324,0.0686741689521,0.518304321777,0.425284411795,0.0285686606009,0.324670456057,-0.591378998405,-0.120383025447,0.562563024291,0.4616000192,0.36129656876,0.639765286024,0.678354750997,0.258647685961,0.23860163891,0.936039866916,0.304581376031,0.76032167859,0.573708227622,2.5495359252e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.055,0.105,0.135,0.0,0.0,0.0,0.055,0.105,0.135,0.058,0.109,0.14,0.0,0.0,0.0,0.058,0.109,0.14,94315.0,0.01,0.001,0.0,2.39657651093e-12,8.96107650739e-12,5.12265833712e-11,4.81101312351e-32,0.0,0.77492,0.0,3.06831225903e-31,0.0,3.4401893097,0.0,0.353942532095,0.0,0.496691637408,1.474e-24,0.0,0.00574484013078,1.455e-27,0.0,1.455e-27,5.24757216926e-07,9.29212951379e-07,9.85261366982e-07,5.27964219061e-07,4.87045254188e-07,1.91069003966e-06,1.02133239417e-06,2.5495359252e-06,1.92377749851e-06,0.949930993465,0.0177964118098
820,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.828,3.071,4.49,0.875,3.394,4.863,0.0,0.80072340182,0.577785272082,0.0391366853447,0.0362363206779,0.148867263249,0.0188214427398,-0.518104106101,0.546792501905,0.0233938968355,0.00573376819715,0.657002053184,0.021144844419,0.299347319792,-0.601629683477,-0.0560794849905,0.00644156976376,0.738105276495,0.361315660445,0.642596721279,0.675662968734,0.169337001783,0.657795680332,0.733914043171,0.207738475434,0.635763220857,0.743404232453,2.16934328615e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.057,0.109,0.132,0.0,0.0,0.0,0.057,0.109,0.132,0.058,0.115,0.137,0.0,0.0,0.0,0.058,0.115,0.137,23681.0,0.01,0.001,0.0,2.34822734269e-17,8.53666693635e-12,5.04239177716e-11,3.2313095227e-31,0.0,0.74436,0.0,1.17138272567e-30,0.0,1.99889113499,0.0,0.554444305791,0.0,2.54850384939,6.989e-24,0.0,0.00574484013078,6.965e-27,0.0,6.965e-27,7.74453149811e-07,1.37735810908e-06,1.44823314246e-06,2.89826964967e-07,1.12584328051e-06,1.2561228641e-06,6.06205947296e-07,1.85523382103e-06,2.16934328615e-06,0.949245028229,0.0185817911108
821,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.727,2.764,4.859,0.809,3.001,5.178,0.0,0.814816347048,0.173360214554,0.53304438639,0.0604465636841,-0.135020189863,0.0769989091465,-0.447503063127,0.244043404211,0.579114883052,0.607923932039,0.171199995402,0.0927876671876,0.348248396815,-0.104931976324,-0.529025488593,0.732579774267,0.206304847328,0.359504188642,0.647158204048,0.672267058008,0.180759315718,0.646460661599,0.741225122878,0.496421204015,0.484266124332,0.720452849969,1.92215128348e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.104,0.137,0.0,0.0,0.0,0.053,0.104,0.137,0.056,0.108,0.142,0.0,0.0,0.0,0.056,0.108,0.142,115211.0,0.01,0.001,0.0,4.08683659128e-12,9.5194612662e-12,4.83111603627e-11,4.52466867766e-31,0.0,0.80749,0.0,2.12690231469e-30,0.0,6.21147036247,0.0,2.39228803667,0.0,4.99378372762,1.163e-23,0.0,0.00574484013078,1.244e-26,0.0,1.244e-26,8.75231706217e-07,1.57554041654e-06,1.63666923169e-06,4.68746592613e-07,1.67640727771e-06,1.92215128348e-06,9.02741685815e-07,8.80637680113e-07,1.31014311047e-06,0.954027155623,0.0162031003896
822,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.735,2.916,4.758,0.812,3.157,5.162,0.0,0.792613595551,0.447303484567,0.389699478179,0.0692777162883,-0.122548747747,0.0665152236659,-0.486531829842,0.475405692182,0.348153867259,0.63906836372,0.0568545742819,0.0781705124443,0.352867627733,-0.372755146721,-0.402350372869,0.751050642629,0.0668170527208,0.359480947022,0.652354884997,0.667238003076,0.200629172634,0.70464977904,0.680600193937,0.482107765971,0.30093458726,0.822806463381,1.86667510626e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.106,0.136,0.0,0.0,0.0,0.053,0.106,0.136,0.056,0.111,0.142,0.0,0.0,0.0,0.056,0.111,0.142,73552.0,0.01,0.001,0.0,4.10841845441e-12,9.59767619207e-12,4.89129993614e-11,3.9567396431e-31,0.0,0.79021,0.0,1.86638317688e-30,0.0,3.02361304962,0.0,3.84457779554,0.0,4.35382237885,1.004e-23,0.0,0.00574484013078,1.103e-26,0.0,1.103e-26,8.43682404887e-07,1.53104174998e-06,1.56597162584e-06,5.3148314707e-07,1.86667510626e-06,1.8029657812e-06,9.26799765112e-07,5.78514026268e-07,1.58175596997e-06,0.953582361884,0.0166458558044
