Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdbQ
191,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.863,3.985,3.799,2.171,4.786,4.404,0.0,0.83356676879,0.436373943987,0.303313528415,-0.13998566426,-0.056117201119,0.00874220907636,-0.31802809124,0.564907917495,0.385866897623,0.631213767448,0.179823993998,0.00984667944425,0.451498828167,-0.406590129502,-0.290256667714,0.71095984717,0.202542539285,0.312103509752,0.418305453918,0.853001727093,0.513008918979,0.7458747309,0.424844365449,0.118890503777,0.695087369977,0.709026513052,2.45923407526e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.222,0.216,0.0,0.0,0.0,0.152,0.222,0.216,0.164,0.243,0.233,0.0,0.0,0.0,0.164,0.243,0.233,31532.0,0.01,0.001,4.77111087221e-18,8.92063577147e-12,4.97308583159e-11,2.22873276463e-32,0.0,0.49964,0.0,2.64092053603e-31,0.0,3.54560306586,0.0,0.455328722431,0.0,6.23720271477,4.292e-24,0.0,0.0182304231895,4.129e-27,0.0,4.129e-27,5.01609833834e-07,6.72296602491e-07,1.37093637597e-06,7.22417875546e-07,1.05033892898e-06,5.98264771957e-07,4.12367623398e-07,2.41088663691e-06,2.45923407526e-06,0.941055387611
194,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.875,3.738,4.404,2.208,4.379,4.996,0.0,0.799176524712,0.435166999603,0.384483802534,-0.122074327456,0.0960032758333,-0.0943016588836,-0.386231451464,0.356235124292,0.406178589966,0.471131297071,0.572785521139,-0.0829733939618,0.443130636805,-0.494083396125,-0.35608843704,0.414535260381,0.503977970948,0.307550065923,0.438257279561,0.844596657501,0.183778055817,0.846813941639,0.499131019318,0.497400651838,0.0189966719901,0.867312929688,2.63423678935e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.215,0.233,0.0,0.0,0.0,0.152,0.215,0.233,0.165,0.232,0.248,0.0,0.0,0.0,0.165,0.232,0.248,52672.0,0.01,0.001,3.46551544007e-17,8.86874539781e-12,4.95888376505e-11,5.85996916183e-32,0.0,0.69442,0.0,7.49085438792e-31,0.0,0.67824256696,0.0,5.77432157348,0.0,1.33389964939,7.77e-24,0.0,0.0182304231895,7.769e-27,0.0,7.769e-27,5.73284213358e-07,8.16927087977e-07,1.57435807711e-06,5.71689826897e-07,2.63423678935e-06,1.55267790142e-06,6.8024237424e-07,2.59797433104e-08,1.18613235491e-06,0.951259344503
195,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.628,3.787,4.823,1.85,4.552,5.588,0.0,0.8260112021,0.354551393147,0.414587675096,-0.134897024719,-0.0438024657313,-6.81933169802e-05,-0.281190944396,0.400906993119,0.468861974988,0.698989356711,0.22756879976,-6.15005965158e-05,0.488505003416,-0.368752548342,-0.431131022599,0.630388200773,0.205234435768,0.308861557338,0.441088939541,0.842641730401,0.873857907935,0.451496258848,0.180342687643,0.0332016929116,0.867338656118,0.496609809801,2.72091742739e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.142,0.216,0.244,0.0,0.0,0.0,0.142,0.216,0.244,0.151,0.237,0.263,0.0,0.0,0.0,0.151,0.237,0.263,45237.0,0.01,0.001,3.66501615268e-12,9.30287944135e-12,4.93685950228e-11,1.53971339336e-31,0.0,0.76447,0.0,1.32704933099e-30,0.0,1.94881146688,0.0,5.61129493911,0.0,3.0244247494,2.213e-23,0.0,0.0182304231895,2.138e-26,0.0,2.138e-26,7.47918424179e-07,1.06811138112e-06,2.04048467728e-06,9.99798459551e-07,5.16565977135e-07,2.06333706727e-07,1.04156622359e-07,2.72091742739e-06,1.55790852462e-06,0.958502040086
202,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.998,4.318,3.799,2.368,5.095,4.342,0.0,0.799890297762,0.363562686809,0.456986110593,0.135705492129,-0.0273019859816,0.0860798935236,-0.381225491939,0.365704312187,0.358737814368,0.207365070471,0.736087386365,0.0708343476254,0.449905971254,-0.350259638993,-0.523327420807,0.17063879712,0.605719497018,0.317200417779,0.416095352198,0.852202178383,0.127500771693,0.675956658781,0.725827905682,0.463040291706,0.87524902069,0.139759937175,2.35909820915e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.231,0.216,0.0,0.0,0.0,0.157,0.231,0.216,0.171,0.251,0.231,0.0,0.0,0.0,0.171,0.251,0.231,112029.0,0.01,0.001,5.45485344127e-16,8.85554013409e-12,4.80020580911e-11,1.82672013652e-33,0.0,0.54402,0.0,8.34916144073e-32,0.0,0.1595806899,0.0,6.18404561101,0.0,5.12277056503,1.787e-26,0.0,0.0182304231895,1.742e-29,0.0,1.742e-29,1.29488502879e-07,1.69859688673e-07,3.47888521086e-07,4.14405177607e-07,2.1970058339e-06,2.35909820915e-06,9.78810357464e-07,1.85016902882e-06,2.95435357389e-07,0.951373610476
203,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.011,4.207,3.738,2.381,4.873,4.355,0.0,0.804006232763,0.0814028877022,0.571663568437,0.106199633097,-0.0941804119995,0.0632715863906,-0.341680616771,0.128666565667,0.581243806475,0.00182615961545,0.724464132952,0.05891097193,0.47890973841,-0.0366531225586,-0.557522587271,0.00170030252096,0.674534789395,0.316450514968,0.416837709121,0.852118181845,0.180654242976,0.669828771849,0.720203763458,0.338420268249,0.930136799967,0.142538610153,2.11744404989e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.228,0.215,0.0,0.0,0.0,0.157,0.228,0.215,0.171,0.245,0.232,0.0,0.0,0.0,0.171,0.245,0.232,80126.0,0.01,0.001,4.22862565227e-15,8.58356259992e-12,5.09004186968e-11,4.5840311905e-32,0.0,0.52922,0.0,4.94531054342e-31,0.0,5.73747963521,0.0,0.438412219685,0.0,2.03222688793,4.57e-24,0.0,0.0182304231895,4.454e-27,0.0,4.454e-27,5.16621090231e-07,6.80508141242e-07,1.39112500467e-06,5.31134758364e-07,1.96933842804e-06,2.11744404989e-06,7.09294519483e-07,1.94947228781e-06,2.98746453689e-07,0.947553037541
205,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.998,3.824,4.071,2.257,4.527,4.601,0.0,0.799848381083,0.0315794232169,0.577634019294,0.15894206537,-0.0179350750846,0.0906869462361,-0.421750088137,0.0931873123734,0.503002987276,0.349814670686,0.65561921625,0.0792971478362,0.409703881557,0.0227264085297,-0.634924648871,0.305879807491,0.573276927639,0.314779328371,0.424613245288,0.84889196389,0.399369514649,0.880747476263,0.254534622055,0.191554097371,0.832958351332,0.519121770615,2.52173924698e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.217,0.224,0.0,0.0,0.0,0.157,0.217,0.224,0.167,0.236,0.238,0.0,0.0,0.0,0.167,0.236,0.238,106479.0,0.01,0.001,3.65286244606e-15,8.62654018099e-12,4.91555719859e-11,1.22674433354e-31,0.0,0.63892,0.0,1.02954848188e-30,0.0,1.93570149236,0.0,5.66038029018,0.0,2.82052274527,1.754e-23,0.0,0.0182304231895,1.744e-26,0.0,1.744e-26,7.19353618663e-07,9.70353028296e-07,1.93994157506e-06,4.73213540566e-07,1.04359901369e-06,3.01598457772e-07,5.79920333939e-07,2.52173924698e-06,1.57161488426e-06,0.946486067775
206,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.912,3.824,4.318,2.27,4.589,5.045,0.0,0.797638901599,0.216874875864,0.543396343242,0.145213205019,-0.0192616228304,0.0755981654091,-0.459905172318,0.261703257722,0.506120975679,0.320495204511,0.596160998912,0.080574003901,0.374235437144,-0.157900083588,-0.555073174319,0.341590060008,0.635400057554,0.316464994724,0.43043931112,0.845323551403,0.488837391174,0.711928038409,0.504179009,0.760025895534,0.638439499348,0.12147281091,3.31423172873e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.154,0.217,0.231,0.0,0.0,0.0,0.154,0.217,0.231,0.167,0.238,0.249,0.0,0.0,0.0,0.167,0.238,0.249,23462.0,0.01,0.001,4.70935911649e-11,4.79052551784e-11,6.84234632188e-11,1.42727835181e-30,0.0,0.68002,0.0,7.14227193737e-30,0.0,4.46079304271,0.0,4.2212920278,0.0,0.226930594611,1.521e-22,0.0,0.0182304231895,1.513e-25,0.0,1.513e-25,1.24075370289e-06,1.68760898692e-06,3.31423172873e-06,1.70489587061e-06,2.48295894457e-06,1.75840213129e-06,3.00136672841e-06,2.52121813573e-06,4.79700040767e-07,0.951527490996
207,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.974,4.182,4.305,2.368,4.885,4.959,0.0,0.839089065591,0.512535495041,0.113160210947,-0.100650208504,0.101494869405,-0.0755475268197,-0.425093263412,0.600696853202,0.181020594404,0.298563389577,0.575189556539,-0.0872042081955,0.319238554488,-0.570937910304,-0.0701916698317,0.344630527037,0.663939005707,0.317783578349,0.437398284054,0.841246895054,0.221807099273,0.547291589042,0.807015196434,0.184260135843,0.792987594312,0.580705499894,2.25024896249e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.156,0.227,0.23,0.0,0.0,0.0,0.156,0.227,0.23,0.171,0.245,0.247,0.0,0.0,0.0,0.171,0.245,0.247,71754.0,0.01,0.001,7.68949659237e-17,8.73006255475e-12,5.05456960039e-11,1.11772300458e-31,0.0,0.67797,0.0,8.30051925019e-31,0.0,5.44304390901,0.0,3.70771393576,0.0,3.80670554146,1.207e-23,0.0,0.0182304231895,1.221e-26,0.0,1.221e-26,6.61352665538e-07,9.10287820923e-07,1.75075401728e-06,4.25855039902e-07,1.05076384955e-06,1.54941609085e-06,5.22872214501e-07,2.25024896249e-06,1.64785925786e-06,0.958949162707
214,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.207,3.836,1.801,4.725,4.478,2.097,0.0,0.797855828958,0.568421695288,0.136468448363,-0.0920265786565,0.115023145259,-0.0780235219951,-0.39163547183,0.566414597611,0.194777409276,0.660117707897,0.214510753551,-0.0792097313971,0.444618805123,-0.542700498921,-0.0706085819662,0.670153627983,0.217772009467,0.415273452742,0.319586388721,0.851711511952,0.469534770194,0.621213729969,0.627399873508,0.381376028509,0.883303749317,0.272629439571,2.51011120565e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.228,0.218,0.149,0.0,0.0,0.0,0.228,0.218,0.149,0.241,0.235,0.161,0.0,0.0,0.0,0.241,0.235,0.161,82858.0,0.01,0.001,1.21831499794e-11,1.49533937164e-11,5.22876668933e-11,2.72229833142e-31,0.0,0.68602,0.0,1.21059037223e-30,0.0,5.38211683482,0.0,0.73008831828,0.0,2.44117480161,3.581e-23,0.0,0.0182304231895,3.495e-26,0.0,3.495e-26,1.13388021185e-06,8.72612202282e-07,2.32554916099e-06,1.10150403253e-06,1.45733494528e-06,1.47184731473e-06,1.08376789238e-06,2.51011120565e-06,7.74739393765e-07,0.947622074155
215,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.762,4.244,1.998,4.219,4.885,2.48,0.0,0.801424467518,0.567768118051,0.096222735115,-0.160934100845,-0.0141275412028,-0.0411716276857,-0.382389095621,0.668405039448,0.143283965031,0.5083309435,0.355510248953,-0.0509432385152,0.455200050458,-0.446761610163,-0.0385878434509,0.628977428269,0.43988650498,0.409920060533,0.329771312098,0.850421322457,0.192250313125,0.577388312227,0.793512793852,0.31573230371,0.910479082227,0.267097272957,2.40917134588e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.215,0.229,0.157,0.0,0.0,0.0,0.215,0.229,0.157,0.228,0.245,0.175,0.0,0.0,0.0,0.228,0.245,0.175,100615.0,0.01,0.001,9.79866635521e-14,8.61333962585e-12,4.92370654091e-11,4.31341647085e-32,0.0,0.53415,0.0,2.95750991166e-31,0.0,0.54297177861,0.0,5.86727113573,0.0,1.93946046018,3.748e-24,0.0,0.0182304231895,3.672e-27,0.0,3.672e-27,6.36719794234e-07,5.12226509995e-07,1.32094069449e-06,5.83688063011e-07,1.75299930643e-06,2.40917134588e-06,5.96983883988e-07,1.72152590157e-06,5.05025192351e-07,0.949018832269
217,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.048,4.577,3.91,2.368,5.292,4.626,0.0,0.81235659823,0.257232375394,0.503407219544,-0.142272475861,0.0157472627316,-0.0877585677611,-0.375818643075,0.194818235803,0.515478662566,0.111256261737,0.731442703815,-0.0779734618567,0.43018098268,-0.32651342184,-0.519739612841,0.0988511561004,0.649886628979,0.323243534615,0.420212316648,0.847900481346,0.15744160852,0.850248494465,0.502284418996,0.214994567098,0.893379816746,0.394524827039,2.18277090944e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.238,0.22,0.0,0.0,0.0,0.159,0.238,0.22,0.171,0.256,0.239,0.0,0.0,0.0,0.171,0.256,0.239,102524.0,0.01,0.001,3.80443262212e-18,8.93047322885e-12,4.81666700959e-11,1.73221700542e-31,0.0,0.5786,0.0,1.41788307053e-30,0.0,4.8655524142,0.0,0.699499978625,0.0,5.5957214195,2.344e-23,0.0,0.0182304231895,2.369e-26,0.0,2.369e-26,7.94175913094e-07,1.03241817555e-06,2.08320373612e-06,2.77015531856e-07,1.49599614179e-06,8.83759933466e-07,5.25290450882e-07,2.18277090944e-06,9.63931912685e-07,0.959666663029
218,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,2.035,3.799,4.096,2.517,4.392,4.712,0.0,0.82174046266,0.548044408334,0.0411959928977,0.146086715005,0.0367627581845,0.0688308969547,-0.416604867956,0.474643772445,-0.0104863264435,0.399430297754,0.660879304482,0.055018909488,0.378705985225,-0.681750338569,-0.0881477099106,0.319278410876,0.528263617715,0.325301136006,0.424145136198,0.845150918092,0.466695890371,0.855723507045,0.22345519775,0.751972571217,0.393176769409,0.529102334274,3.24676025839e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.158,0.216,0.225,0.0,0.0,0.0,0.158,0.216,0.225,0.176,0.233,0.241,0.0,0.0,0.0,0.176,0.233,0.241,33664.0,0.01,0.001,4.35657391313e-11,4.43774515317e-11,6.70057288291e-11,4.25291610844e-31,0.0,0.64303,0.0,4.78800719706e-30,0.0,4.78354055242,0.0,0.602461688151,0.0,5.19710595986,9.945e-23,0.0,0.0182304231895,1.01e-25,0.0,1.01e-25,1.14700608534e-06,1.4955282919e-06,2.97998727573e-06,1.77072343711e-06,3.24676025839e-06,8.47826955333e-07,2.82406527955e-06,1.47659223982e-06,1.98706653507e-06,0.947279942439
219,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.109,4.157,3.639,2.418,5.008,4.256,0.0,0.815434631121,0.455962477929,0.322097559241,-0.141485780328,0.0583053804077,-0.0665568526746,-0.328770074257,0.475022854107,0.3913499089,0.648908915621,0.295966517942,-0.0638335417617,0.46740995384,-0.478234964926,-0.284325933136,0.622357468845,0.283856437375,0.324155271097,0.429137801242,0.843068269931,0.17501980873,0.925624942023,0.335539167993,0.242951679261,0.767163318234,0.593662298533,2.18503191735e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.161,0.226,0.212,0.0,0.0,0.0,0.161,0.226,0.212,0.173,0.249,0.229,0.0,0.0,0.0,0.173,0.249,0.229,59387.0,0.01,0.001,3.85600248545e-13,9.04721718384e-12,5.0118785897e-11,1.97592075798e-31,0.0,0.52264,0.0,1.80254682823e-30,0.0,4.40052945304,0.0,3.89655739746,0.0,3.98998033674,2.904e-23,0.0,0.0182304231895,2.923e-26,0.0,2.923e-26,8.40133164523e-07,1.11222284849e-06,2.18503191735e-06,3.89972898173e-07,2.06244449632e-06,7.47636411801e-07,4.65626607361e-07,1.47029917327e-06,1.13777753183e-06,0.945616469555
220,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.776,4.108,4.342,2.122,4.848,4.836,0.0,0.799460470726,0.336024695417,0.472366236172,-0.0713140066869,-0.140480643474,-0.0281061406412,-0.367984864488,0.372729869687,0.559122726506,0.0793935579746,0.637140540435,-0.0328432862306,0.472844010918,-0.286203827778,-0.361246637227,0.0927749342293,0.744527304754,0.324045164141,0.437877842939,0.838604630479,0.442489328365,0.871289938217,0.212266431274,0.167128155419,0.632724360086,0.756127015666,2.50081042826e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.148,0.225,0.231,0.0,0.0,0.0,0.148,0.225,0.231,0.162,0.245,0.244,0.0,0.0,0.0,0.162,0.245,0.244,79964.0,0.01,0.001,7.0998795459e-17,8.50180377926e-12,4.88981477283e-11,2.9601362095e-32,0.0,0.68414,0.0,3.23661051913e-31,0.0,5.87550051849,0.0,3.6195795135,0.0,6.05191267031,4.848e-24,0.0,0.0182304231895,4.909e-27,0.0,4.909e-27,5.36840974187e-07,7.25425939933e-07,1.38930425941e-06,6.8896215871e-07,1.35661078859e-06,3.30501843406e-07,5.52758763103e-07,2.09266914835e-06,2.50081042826e-06,0.955768439047
228,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.072,3.96,3.836,2.443,4.749,4.268,0.0,0.821555037762,0.391760415777,0.383181953677,-0.0931729730475,-0.126733910331,0.00397266352692,-0.313283559223,0.476739983149,0.462594012329,0.425749013424,0.528489522373,0.00419963542079,0.476305902184,-0.361451315198,-0.357455006921,0.450073514916,0.558683941551,0.331338541611,0.417828013118,0.845951843959,0.330344860826,0.941122127888,0.0718429768715,0.108564123476,0.735356879806,0.668927567391,2.00318452515e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.16,0.221,0.218,0.0,0.0,0.0,0.16,0.221,0.218,0.174,0.242,0.229,0.0,0.0,0.0,0.174,0.242,0.229,43939.0,0.01,0.001,8.26345918881e-18,8.65017314276e-12,4.80155363806e-11,1.2013106344e-31,0.0,0.49636,0.0,1.03632140667e-30,0.0,5.50884289424,0.0,3.83434845655,0.0,2.76492690172,1.82e-23,0.0,0.0182304231895,1.833e-26,0.0,1.833e-26,7.64090837525e-07,9.63541865465e-07,1.95082663735e-06,5.23166928673e-07,1.49045446605e-06,1.13777673013e-07,2.95739358815e-07,2.00318452515e-06,1.82222453919e-06,0.945140493609
229,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.171,4.071,3.738,2.541,4.675,4.145,0.0,0.822771692099,0.524648936646,0.148045057903,0.0464579370762,-0.153995314444,0.0565368146575,-0.331200557474,0.641958300221,0.142225451738,0.245142633619,0.628232703825,0.060418141073,0.454429499733,-0.488181975008,-0.179348752547,0.261971996666,0.671361702216,0.332123009419,0.423287449591,0.842924695114,0.271368118256,0.718106383769,0.640845196584,0.271847443475,0.74545133391,0.608606010689,2.18682722055e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.164,0.224,0.215,0.0,0.0,0.0,0.164,0.224,0.215,0.177,0.24,0.226,0.0,0.0,0.0,0.177,0.24,0.226,78618.0,0.01,0.001,1.48872749678e-12,8.9865785834e-12,4.82907668502e-11,6.50643400207e-32,0.0,0.51114,0.0,5.14607108e-31,0.0,5.01794152891,0.0,3.60090438858,0.0,2.58062136177,9.746e-24,0.0,0.0182304231895,9.908e-27,0.0,9.908e-27,6.5522151093e-07,8.35073254224e-07,1.66294528434e-06,5.11251709141e-07,1.35289701092e-06,1.20733859288e-06,7.9748115294e-07,2.18682722055e-06,1.78538306959e-06,0.947143715153
230,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.727,4.083,4.305,2.035,4.737,4.91,0.0,0.818727907709,0.529089502576,0.160558379085,-0.153724305297,0.0184053326072,-0.0372933919216,-0.311219224406,0.60505331076,0.209930093123,0.669235485018,0.209082543538,-0.037021067395,0.479651801817,-0.516764068807,-0.130690663398,0.664348580737,0.207555776951,0.332592581479,0.430858304716,0.838894091053,0.0631145179339,0.853531819639,0.517204012446,0.44721515875,0.179037981802,0.876324142573,2.53843019735e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.146,0.224,0.23,0.0,0.0,0.0,0.146,0.224,0.23,0.158,0.242,0.246,0.0,0.0,0.0,0.158,0.242,0.246,113757.0,0.01,0.001,1.76219116488e-18,8.70811640464e-12,4.80331398576e-11,2.36371665638e-32,0.0,0.67797,0.0,3.46669174805e-31,0.0,3.53187523023,0.0,3.54807945249,0.0,1.08740106032,2.741e-24,0.0,0.0182304231895,2.795e-27,0.0,2.795e-27,4.77799644152e-07,6.18967337629e-07,1.2051480415e-06,1.87704540743e-07,2.53843019735e-06,1.53818083073e-06,9.03714484771e-07,3.61792784331e-07,1.77084073628e-06,0.953794707884
231,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,2.06,3.972,3.997,2.455,4.811,4.626,0.0,0.817668958913,0.518326393605,0.200500516185,0.0374163226241,0.145446846421,0.00735288755144,-0.50629570445,0.53435088307,0.201340663882,0.103644509831,0.63780834199,0.0085146074861,0.27378014864,-0.56140414653,-0.223369084233,0.12001983073,0.738578911403,0.331425240501,0.435161172412,0.837133241475,0.224104387315,0.693913937488,0.684295748157,0.31316757236,0.447812098524,0.837490534895,2.31252703679e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.221,0.222,0.0,0.0,0.0,0.159,0.221,0.222,0.174,0.244,0.239,0.0,0.0,0.0,0.174,0.244,0.239,131583.0,0.01,0.001,6.85898253664e-16,8.88351051623e-12,5.03738092704e-11,6.74122943726e-32,0.0,0.62661,0.0,3.66377438546e-31,0.0,5.23984358151,0.0,0.364521141346,0.0,1.34977347074,5.545e-24,0.0,0.0182304231895,5.613e-27,0.0,5.613e-27,5.67819389549e-07,7.45546570023e-07,1.43423139839e-06,7.46846873555e-07,2.31252703679e-06,2.28047360528e-06,3.29951617566e-07,4.71812343661e-07,8.82375383258e-07,0.949063728817
236,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.48,4.268,3.676,2.776,5.045,4.293,0.0,0.796187352609,0.487612952724,0.324977839236,-0.0320284954654,0.147251103104,-0.0236586231494,-0.46375855508,0.355324803205,0.257737406312,0.0300320581007,0.768623484706,-0.0190992882799,0.387413459852,-0.574462092225,-0.365967253387,0.0242444765987,0.620499401862,0.338852617058,0.405549477366,0.848945537311,0.13437240025,0.800878503966,0.58355606409,0.641428918623,0.597251423347,0.481518098999,2.68714870219e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.175,0.229,0.213,0.0,0.0,0.0,0.175,0.229,0.213,0.185,0.249,0.23,0.0,0.0,0.0,0.185,0.249,0.23,116797.0,0.01,0.001,5.09860381507e-13,8.78879079163e-12,5.11734984873e-11,5.1175618638e-32,0.0,0.53744,0.0,3.6952926563e-31,0.0,2.29897087343,0.0,5.9374315563,0.0,1.38472811351,4.043e-24,0.0,0.0182304231895,3.672e-27,0.0,3.672e-27,5.36473015601e-07,6.42067790377e-07,1.34405446367e-06,4.50853180792e-07,2.68714870219e-06,1.95797728683e-06,8.67611775797e-07,8.07856261175e-07,6.51312656512e-07,0.955239029785
