Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
708,123531.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.373,3.658,4.671,1.475,4.045,5.161,0.0,0.786094650353,0.357558468125,0.482047304028,-0.122909131148,-0.0820419692459,0.0445698012136,-0.363951912014,0.396733474129,0.477742200074,0.692671284034,0.0111342539299,0.0454128627153,0.495525389004,-0.271776775855,-0.42459941525,0.705773529882,0.0113448642665,123531.0,123531.0,0.339003835941,0.538496224323,0.771426092122,0.0486767993321,0.772707187982,0.632893490919,0.506084547584,0.399022037727,0.76463052784,2.47258370666e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.158,0.178,0.0,0.0,0.0,0.097,0.158,0.178,0.1,0.166,0.187,0.0,0.0,0.0,0.1,0.166,0.187,123531.0,0.01,0.001,0.0,3.48418584835e-17,8.93244763769e-12,5.03767653024e-11,1.45254263972e-32,0.0,0.76033,0.0,2.37093721588e-31,0.0,0.273775736654,0.0,2.83566308308,0.0,1.99682305917,7.111e-25,0.0,0.0100479268724,6.259e-28,0.0,6.259e-28,3.77967911178e-07,6.0038935111e-07,8.60091473177e-07,1.5576076267e-07,2.47258370666e-06,2.02519422368e-06,1.04246421536e-06,8.21930243585e-07,1.57503319761e-06,0.964310192766,0.949551101866
709,52907.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.169,3.243,5.133,1.326,3.556,5.562,0.0,0.829114215983,0.0265086601088,0.536543608725,0.154627554732,-0.0088421178379,0.0353123570761,-0.481948451013,0.0508911889563,0.566400265943,0.623463382076,0.233180112444,0.0387277253044,0.278475327724,-0.0056515305044,-0.622886131411,0.683764002113,0.255733009318,52907.0,52907.0,0.33893383218,0.543950406817,0.767620877991,0.665700985902,0.524998900967,0.530300246419,0.645832834058,0.660682697236,0.382620339272,4.26317818632e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.089,0.148,0.187,0.0,0.0,0.0,0.089,0.148,0.187,0.095,0.155,0.194,0.0,0.0,0.0,0.095,0.155,0.194,52907.0,0.01,0.001,0.0,1.26506581174e-10,1.26828240128e-10,1.35326683342e-10,8.74035146629e-30,0.0,0.8387,0.0,3.78013470947e-29,0.0,1.76803941365,0.0,5.88142028309,0.0,5.36770588743,4.375e-22,0.0,0.0100479268724,4.223e-25,0.0,4.223e-25,1.88235541969e-06,3.02096721867e-06,4.26317818632e-06,3.86004602137e-06,3.04418945115e-06,3.07492913436e-06,4.01809969638e-06,4.11048928635e-06,2.38050248917e-06,0.966637928209,0.951394734774
710,2096.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.183,3.338,4.814,1.38,3.753,5.344,0.0,0.824930568734,0.400283775611,0.366525693146,-0.036642508585,0.153553569085,-0.047878323061,-0.483585011839,0.402503608413,0.411269280584,0.220680048758,0.61967890286,-0.0536037656473,0.283671280855,-0.474271014327,-0.386454711808,0.247069672879,0.693782082617,2096.0,2096.0,0.338203606081,0.547618739683,0.76533132484,0.398627930017,0.653933928397,0.643013367437,0.265989552642,0.664288069553,0.698549152554,2.48959156861e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.09,0.151,0.181,0.0,0.0,0.0,0.09,0.151,0.181,0.097,0.16,0.191,0.0,0.0,0.0,0.097,0.16,0.191,2096.0,0.01,0.001,0.0,2.51692113368e-12,9.22305476631e-12,5.14455164169e-11,6.78380491316e-32,0.0,0.78451,0.0,5.03754748796e-31,0.0,0.522535658991,0.0,2.68888772676,0.0,3.15009773821,4.665e-24,0.0,0.0100479268724,4.643e-27,0.0,4.643e-27,6.03557766158e-07,9.77279772559e-07,1.36580940145e-06,5.53752370143e-07,9.08409660987e-07,8.93239408078e-07,9.47972444281e-07,2.36748691347e-06,2.48959156861e-06,0.961056921051,0.944680025072
712,134848.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.074,3.563,5.235,1.203,3.909,5.766,0.0,0.784934678989,0.598243580933,0.0687880570648,-0.144614342756,0.0183592665019,-0.075532003196,-0.377509297101,0.560296998026,0.122753194707,0.403379492475,0.600054630295,-0.0705405703617,0.480294935168,-0.555233261172,-0.00936877570737,0.376722690613,0.560400811288,134848.0,134848.0,0.338711007786,0.55621945167,0.758877312079,0.457224236971,0.427503229546,0.779863440517,0.10930156801,0.841802033754,0.52860429737,2.46696788015e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.085,0.156,0.189,0.0,0.0,0.0,0.085,0.156,0.189,0.09,0.163,0.198,0.0,0.0,0.0,0.09,0.163,0.198,134848.0,0.01,0.001,0.0,1.9524416046e-17,8.98044658587e-12,4.92494053704e-11,3.09662118621e-31,0.0,0.856,0.0,1.63553427535e-30,0.0,5.47842490476,0.0,3.84899961642,0.0,0.390907869195,1.471e-23,0.0,0.0100479268724,1.485e-26,0.0,1.485e-26,8.05538862371e-07,1.32282793894e-06,1.80479864132e-06,5.69266105389e-07,5.32262025603e-07,9.7096738891e-07,3.20316947119e-07,2.46696788015e-06,1.54911697838e-06,0.971229268303,0.95832884853
741,75147.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.387,3.821,4.589,1.53,4.215,4.97,0.0,0.789564135684,0.0753719850527,0.592549007813,-0.109034476539,0.0889083560557,-0.0576738070525,-0.421572726545,0.0381960699364,0.646064928519,0.612722259064,0.15704384687,-0.069447443428,0.436710082843,-0.111516558603,-0.460336792734,0.737804500832,0.189103064782,75147.0,75147.0,0.345490063488,0.533669088516,0.771902791803,0.244531594698,0.677199735635,0.693977533678,0.118795190317,0.616275997299,0.778518848783,2.11116910278e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.161,0.177,0.0,0.0,0.0,0.097,0.161,0.177,0.102,0.169,0.184,0.0,0.0,0.0,0.102,0.169,0.184,75147.0,0.01,0.001,0.0,4.99993037555e-16,8.93928153776e-12,4.80932673941e-11,8.5585653469e-32,0.0,0.74651,0.0,7.22630370404e-31,0.0,4.94416217624,0.0,0.451845782085,0.0,1.21030226303,6.846e-24,0.0,0.0100479268724,6.08e-27,0.0,6.08e-27,6.78541672755e-07,1.04812483567e-06,1.51601526905e-06,7.43896628244e-07,2.06012887868e-06,2.11116910278e-06,1.4361504161e-07,7.45034397091e-07,9.41174609541e-07,0.965308785025,0.950917384907
742,11021.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.326,3.461,4.739,1.489,3.855,5.215,0.0,0.788824421194,0.0573504193976,0.595116823278,-0.103240727445,0.0982052991024,-0.0756076519164,-0.371059517251,-0.00285392520264,0.567788898369,0.683216647786,0.259655448271,-0.0690447920743,0.479152550703,-0.106133062793,-0.555778994771,0.623912397652,0.237116958171,11021.0,11021.0,0.345837681082,0.540491072172,0.76698481031,0.148809683192,0.758188552617,0.634827375645,0.257528987806,0.760461620499,0.596135005001,2.30307548664e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.153,0.18,0.0,0.0,0.0,0.095,0.153,0.18,0.101,0.162,0.188,0.0,0.0,0.0,0.101,0.162,0.188,11021.0,0.01,0.001,0.0,4.79855319053e-14,8.76794936663e-12,5.10219631021e-11,1.026183112e-31,0.0,0.77184,0.0,6.94410804174e-31,0.0,1.70624374707,0.0,2.7231536742,0.0,2.54508297573,6.5e-24,0.0,0.0100479268724,6.003e-27,0.0,6.003e-27,6.70470642957e-07,1.04784243157e-06,1.48694265269e-06,2.77666179633e-07,1.41471518742e-06,1.18453375036e-06,7.79932455404e-07,2.30307548664e-06,1.80540855677e-06,0.962772891613,0.946633447192
743,99278.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.333,3.76,4.984,1.482,4.222,5.426,0.0,0.79363178534,0.18885577036,0.556268354375,-0.0507709851201,-0.149899674085,0.0546826205856,-0.378867038626,0.24641392682,0.599898043218,0.563287089022,0.339970216052,0.0611929427591,0.468906804284,-0.112038723904,-0.47090217103,0.630350086121,0.380445884778,99278.0,99278.0,0.345120941777,0.544382940975,0.764551338447,0.403103460289,0.446038838503,0.799097587814,0.0718485517498,0.861042693027,0.503431491264,2.29665889782e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.095,0.16,0.184,0.0,0.0,0.0,0.095,0.16,0.184,0.1,0.169,0.192,0.0,0.0,0.0,0.1,0.169,0.192,99278.0,0.01,0.001,0.0,2.38844891409e-12,9.2593152135e-12,5.00025714652e-11,1.28499535675e-32,0.0,0.81333,0.0,2.97959411573e-31,0.0,0.0859097773086,0.0,0.333551883958,0.0,5.41035717262,1.515e-24,0.0,0.0100479268724,1.422e-27,0.0,1.422e-27,4.64907072785e-07,7.33329824204e-07,1.02991526078e-06,1.12395033174e-06,1.24366459208e-06,2.2280781174e-06,1.91641618944e-07,2.29665889782e-06,1.34280265453e-06,0.9714019187,0.958305481341
744,115716.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.231,3.685,5.106,1.455,4.1,5.616,0.0,0.816361893548,0.382851867098,0.406491306211,0.00231190980129,-0.147435340641,0.0641325184896,-0.314406607987,0.440785709953,0.404020599157,0.513008285096,0.525674155449,0.0578342524663,0.476701125371,-0.364525214856,-0.444731319931,0.462627250204,0.474049242682,115716.0,115716.0,0.346189004157,0.548044078945,0.76144655816,0.313863785787,0.738414579585,0.596852940538,0.265314999856,0.956132310341,0.124173088766,2.19440305796e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.158,0.186,0.0,0.0,0.0,0.091,0.158,0.186,0.099,0.167,0.195,0.0,0.0,0.0,0.099,0.167,0.195,115716.0,0.01,0.001,0.0,3.88328827638e-12,9.37011932751e-12,4.98278254394e-11,5.83536649063e-31,0.0,0.83408,0.0,3.47942335389e-30,0.0,1.11826772673,0.0,2.22400451992,0.0,4.10152852475,3.173e-23,0.0,0.0100479268724,3.065e-26,0.0,3.065e-26,9.97677645546e-07,1.57940119349e-06,2.19440305796e-06,6.33071941886e-07,1.48940264211e-06,1.20386889854e-06,5.17373989561e-07,1.86449310525e-06,2.42142081547e-07,0.97167830344,0.958746797716
745,140345.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.217,3.644,5.011,1.339,4.086,5.575,0.0,0.782357889418,0.166543730084,0.581201733894,0.113912032035,-0.0969943932023,0.0740242313909,-0.455017532896,0.189671605109,0.454246805898,0.70813972437,0.209050496867,0.0659294365398,0.413580584877,-0.122951614645,-0.614031882309,0.63070230034,0.186190132715,140345.0,140345.0,0.346552050894,0.552331377718,0.758176579175,0.577574024148,0.452961349994,0.679142298816,0.173099108576,0.803338009001,0.569811145824,2.58238113458e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.157,0.185,0.0,0.0,0.0,0.091,0.157,0.185,0.095,0.167,0.195,0.0,0.0,0.0,0.095,0.167,0.195,140345.0,0.01,0.001,0.0,2.40658642001e-15,8.6206747826e-12,5.06207105701e-11,3.11067714763e-31,0.0,0.81794,0.0,1.53963545207e-30,0.0,1.15709599355,0.0,5.62622286731,0.0,3.11631852917,1.461e-23,0.0,0.0100479268724,1.425e-26,0.0,1.425e-26,8.22758889922e-07,1.31130532925e-06,1.80000816339e-06,3.35638386431e-07,2.63223777856e-07,3.94661490651e-07,5.56438096282e-07,2.58238113458e-06,1.831694177e-06,0.969397283632,0.955733055072
746,50462.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.312,3.604,4.895,1.455,4.127,5.453,0.0,0.789755858048,0.0866925332806,0.589697464992,0.133860250163,-0.0557532291448,0.0617442562245,-0.451164461812,0.113831845207,0.453922731038,0.704362665494,0.278402542988,0.0519024245563,0.407713254905,-0.0559772625692,-0.650080237966,0.592089569808,0.234026091936,50462.0,50462.0,0.346816960455,0.557487256906,0.754271804012,0.163458809108,0.801256487099,0.575559953095,0.560110340762,0.604883425644,0.566032196569,2.44073043669e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.094,0.157,0.182,0.0,0.0,0.0,0.094,0.157,0.182,0.099,0.168,0.193,0.0,0.0,0.0,0.099,0.168,0.193,50462.0,0.01,0.001,0.0,3.55940960206e-18,8.83355429372e-12,4.93475921372e-11,2.24052468528e-31,0.0,0.79834,0.0,1.2363527671e-30,0.0,1.03206000386,0.0,2.57051228568,0.0,4.62724709079,9.651e-24,0.0,0.0100479268724,9.704e-27,0.0,9.704e-27,7.42248560344e-07,1.19311960207e-06,1.61427272732e-06,4.97916580969e-07,2.44073043669e-06,1.7532297314e-06,5.24705272891e-07,5.66648211651e-07,5.30252802978e-07,0.967641331017,0.95320002931
776,146227.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.387,3.597,4.576,1.564,4.059,5.188,0.0,0.811149385898,0.545382260678,0.137871278743,-0.146095136238,-0.065135130005,-0.0542637878671,-0.298303237629,0.576689720019,0.184601993548,0.393620450589,0.621678881278,-0.0485268593545,0.497747363052,-0.553042282638,-0.105095217081,0.352005729706,0.555953147047,146227.0,146227.0,0.353502832597,0.534202845628,0.767895218808,0.139427697432,0.889441131912,0.435263586867,0.306972448598,0.589832202087,0.746904203484,2.20501305502e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.156,0.176,0.0,0.0,0.0,0.097,0.156,0.176,0.103,0.166,0.188,0.0,0.0,0.0,0.103,0.166,0.188,146227.0,0.01,0.001,0.0,1.50506831653e-18,9.01606230615e-12,5.08325267702e-11,4.61983438048e-32,0.0,0.74421,0.0,3.73309682582e-31,0.0,3.57962168757,0.0,0.426470870226,0.0,5.56449695699,2.69e-24,0.0,0.0100479268724,2.412e-27,0.0,2.412e-27,5.49668733331e-07,8.30642853245e-07,1.19401587012e-06,3.45655133363e-07,2.20501305502e-06,1.07906173549e-06,8.53377947478e-07,1.63972303141e-06,2.07638040171e-06,0.961579138425,0.945847121036
777,635.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.469,3.706,4.453,1.611,4.175,4.929,0.0,0.802325497317,0.00508105390359,0.576901937766,-0.0064238623566,-0.152940731792,0.0731912086026,-0.410927935337,0.058285407692,0.641967560234,0.592689488061,0.24285986194,0.0859912056892,0.417924141253,0.0574465933336,-0.498335919702,0.696341605102,0.285332251516,635.0,635.0,0.353930248916,0.539580827812,0.763927947623,0.272944379054,0.780085488199,0.562999109274,0.162201417567,0.624769631609,0.763775888307,2.12048408048e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.1,0.159,0.174,0.0,0.0,0.0,0.1,0.159,0.174,0.105,0.168,0.183,0.0,0.0,0.0,0.105,0.168,0.183,635.0,0.01,0.001,0.0,2.67265783085e-14,8.46795503957e-12,4.92704333955e-11,1.73857985356e-31,0.0,0.7235,0.0,9.38157369498e-31,0.0,3.77076999749,0.0,0.612656645685,0.0,2.65163189979,8.9e-24,0.0,0.0100479268724,8.348e-27,0.0,8.348e-27,7.42222015057e-07,1.13154716369e-06,1.60202226959e-06,5.12310553104e-07,1.46420318056e-06,1.05673685631e-06,4.50322573739e-07,1.73455862914e-06,2.12048408048e-06,0.96192747702,0.945930472224
778,6654.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.421,3.665,4.875,1.571,4.107,5.29,0.0,0.817002827296,0.0741909208987,0.549430744183,-0.0310523613099,0.155446761466,-0.104626261443,-0.342689162471,-0.00410808848063,0.500143450473,0.765523464881,0.18823113615,-0.0789001006399,0.444857997175,-0.141783778009,-0.649891204322,0.577291758191,0.141947684845,6654.0,6654.0,0.352339665466,0.54300107925,0.762237881552,0.284110715439,0.79983833867,0.528715172249,0.112413417243,0.782247649608,0.612741249066,2.20508229213e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.098,0.158,0.182,0.0,0.0,0.0,0.098,0.158,0.182,0.103,0.167,0.19,0.0,0.0,0.0,0.103,0.167,0.19,6654.0,0.01,0.001,0.0,6.67449695094e-15,9.03766816731e-12,5.00605022584e-11,4.19845156465e-32,0.0,0.79489,0.0,3.25110823814e-31,0.0,5.05092949852,0.0,3.42904799403,0.0,2.24478197978,3.477e-24,0.0,0.0100479268724,3.308e-27,0.0,3.308e-27,5.8419659999e-07,9.00322658446e-07,1.26382812505e-06,7.83267664639e-07,2.20508229213e-06,1.4576201309e-06,2.61062461426e-07,1.81664699695e-06,1.42299507142e-06,0.969295147749,0.955147262582
779,107454.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.278,3.692,4.827,1.462,4.127,5.296,0.0,0.787739447578,0.0663625511731,0.592578445391,0.122746794109,-0.0940562870057,0.0645790306644,-0.49582712582,0.109093142713,0.534908992037,0.655396866832,0.149703084462,0.0695445591399,0.353008678538,-0.0129269144683,-0.5884307514,0.705790806963,0.161213863133,107454.0,107454.0,0.354052975302,0.55034658496,0.756151523904,0.449303878224,0.700695202196,0.554213188793,0.13197920976,0.696023321944,0.705785394792,2.21873014347e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.093,0.158,0.181,0.0,0.0,0.0,0.093,0.158,0.181,0.1,0.168,0.19,0.0,0.0,0.0,0.1,0.168,0.19,107454.0,0.01,0.001,0.0,1.04386539594e-17,8.55646908056e-12,4.92776201901e-11,1.93967209963e-31,0.0,0.78682,0.0,8.73339682037e-31,0.0,0.852376249146,0.0,5.71152514179,0.0,3.40030004166,8.501e-24,0.0,0.0100479268724,7.919e-27,0.0,7.919e-27,7.34043528433e-07,1.14101102735e-06,1.5676979756e-06,6.00473547698e-07,9.36446254551e-07,7.40679917947e-07,4.14894177701e-07,2.1880417707e-06,2.21873014347e-06,0.96700113252,0.952982695551
810,125659.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.312,3.814,4.419,1.469,4.222,4.916,0.0,0.801616275056,0.147837126488,0.560017264634,0.0307251806296,0.144886708098,-0.0419580687479,-0.445053488179,0.0822817651635,0.430464230935,0.483140820295,0.612104662537,-0.0327273076287,0.395609888688,-0.198201790718,-0.658157393415,0.3768500011,0.477441841096,125659.0,125659.0,0.359723949411,0.533625076871,0.765403787262,0.0195500895571,0.751209740804,0.659773991091,0.483242971148,0.761157390519,0.432568673964,2.30289502018e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.094,0.161,0.173,0.0,0.0,0.0,0.094,0.161,0.173,0.1,0.169,0.183,0.0,0.0,0.0,0.1,0.169,0.183,125659.0,0.01,0.001,0.0,1.68192810854e-12,8.76033712035e-12,5.12505464911e-11,3.21818861148e-32,0.0,0.71775,0.0,8.4134406607e-33,0.0,2.12339469989,0.0,3.13858399566,0.0,2.15653983688,1.237e-24,0.0,0.0100479268724,1.164e-27,0.0,1.164e-27,4.6061848931e-07,6.83295002095e-07,9.80082468177e-07,5.99324016179e-08,2.30289502018e-06,2.0225912365e-06,1.12785202125e-06,1.77648295504e-06,1.00958209925e-06,0.960590535716,0.945424565132
811,64638.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.489,3.889,4.617,1.632,4.27,5.004,0.0,0.836627186726,0.471105290426,0.237186749838,-0.13833297044,0.0521650338288,-0.0825808464827,-0.402614112437,0.542600454636,0.331470838945,0.214001010638,0.617250092964,-0.0938605932133,0.349753369868,-0.527122031085,-0.199139260157,0.243231483598,0.701560499247,64638.0,64638.0,0.360690220927,0.535425752152,0.763689615263,0.287659418682,0.453023169215,0.843814000238,0.201567649797,0.862977358471,0.463293169949,2.13161486466e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.101,0.163,0.177,0.0,0.0,0.0,0.101,0.163,0.177,0.105,0.17,0.184,0.0,0.0,0.0,0.105,0.17,0.184,64638.0,0.01,0.001,0.0,1.83930650075e-12,9.20566173576e-12,4.82748797627e-11,1.89806273308e-31,0.0,0.75112,0.0,1.03794689769e-30,0.0,0.62535271569,0.0,5.6915967666,0.0,2.27721435471,8.661e-24,0.0,0.0100479268724,8.188e-27,0.0,8.188e-27,7.51273735186e-07,1.11522653345e-06,1.59067231794e-06,6.65919721027e-07,1.04873000107e-06,1.95339469923e-06,4.97886293684e-07,2.13161486466e-06,1.14436676474e-06,0.968069396262,0.954166066257
812,76687.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.516,3.807,4.705,1.686,4.256,5.113,0.0,0.808862498738,0.506794180743,0.256873247275,-0.147072150329,0.0358752551513,-0.085003090495,-0.426098625592,0.492750733846,0.316696551644,0.0735826858037,0.680220576501,-0.0886347580778,0.386134398456,-0.540698633344,-0.204256675705,0.0767264286151,0.709282284758,76687.0,76687.0,0.361030021305,0.544268789636,0.757250822611,0.160786680352,0.742492661615,0.65027093651,0.459744267094,0.730707716287,0.5046795441,2.13294843142e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.102,0.161,0.179,0.0,0.0,0.0,0.102,0.161,0.179,0.107,0.17,0.186,0.0,0.0,0.0,0.107,0.17,0.186,76687.0,0.01,0.001,0.0,1.15004815824e-12,8.89866616285e-12,5.04937396613e-11,3.78223617415e-31,0.0,0.76608,0.0,1.94002062491e-30,0.0,1.06028571681,0.0,2.43997424297,0.0,4.67868373489,1.687e-23,0.0,0.0100479268724,1.554e-26,0.0,1.554e-26,8.88344120669e-07,1.33921821124e-06,1.86327805568e-06,4.61889679696e-07,2.13294843142e-06,1.86802435328e-06,4.48392016587e-07,7.12664691856e-07,4.9221772778e-07,0.968705519852,0.954905745502
813,92647.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.387,3.835,4.889,1.509,4.324,5.31,0.0,0.810748383148,0.00525657875608,0.568405598717,0.0654548833224,-0.12365339138,0.0821823468089,-0.402845454445,0.062866906179,0.567149045533,0.640859827045,0.30765239483,0.0796824271513,0.409022458714,0.0504078693036,-0.590538908708,0.621365396165,0.29829386104,92647.0,92647.0,0.360111292115,0.550784342595,0.752965115556,0.618053409674,0.44244398566,0.649810204863,0.0816681655579,0.782574878427,0.617176530978,2.5190589299e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.161,0.182,0.0,0.0,0.0,0.097,0.161,0.182,0.101,0.171,0.19,0.0,0.0,0.0,0.101,0.171,0.19,92647.0,0.01,0.001,0.0,3.42026441198e-15,8.7885057547e-12,5.13404366411e-11,3.59659858646e-31,0.0,0.79719,0.0,1.61854144617e-30,0.0,5.11086994752,0.0,3.809898044,0.0,0.0619489644747,1.577e-23,0.0,0.0100479268724,1.47e-26,0.0,1.47e-26,8.71234253228e-07,1.33253856771e-06,1.82168405857e-06,3.44457383366e-07,2.46585643248e-07,3.62156278646e-07,2.62884648369e-07,2.5190589299e-06,1.98665213329e-06,0.970935673195,0.958242138434
