Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb550,CLdb,CLdbs
1575,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.642,2.648,4.917,0.665,2.799,5.179,0.0,0.8250864375,0.538682722311,0.055873323143,-0.120134987949,0.107233631709,-0.0716131313853,-0.465187337938,0.586727335462,0.108114420772,0.063680421118,0.646899845296,-0.0818177700855,0.30167950409,-0.592204487847,-0.00743282321077,0.0727546743619,0.739080972818,0.424402000698,0.768504527073,0.478835810766,0.585385582503,0.380101615759,0.71613300545,0.623480996017,0.520049941426,0.583797487172,3.01618146558e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.038,0.078,0.106,0.0,0.0,0.0,0.038,0.078,0.106,0.039,0.08,0.109,0.0,0.0,0.0,0.039,0.08,0.109,125872.0,0.01,0.001,5.20593197703e-11,5.28361299016e-11,7.236421581e-11,5.98285541148e-30,0.0,0.8285,0.0,8.02213465669e-30,0.0,3.42269211016,0.0,4.0133738191,0.0,4.34337890684,5.693e-23,0.0,0.0033878632056,5.311e-26,0.0,5.311e-26,1.66566806488e-06,3.01618146558e-06,1.879306688e-06,2.28729434161e-06,1.48518224731e-06,2.79816760127e-06,2.49941084122e-06,2.08477639235e-06,2.34032757668e-06,0.947284058421,0.953046604339,0.0164183242892
1576,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.663,2.57,4.945,0.711,2.701,5.183,0.0,0.811169426814,0.317315598128,0.464021373171,-0.14885172395,-0.0619863025617,-0.0455858438835,-0.314212063353,0.330253144664,0.538905964425,0.441904982069,0.551748057406,-0.0444116580963,0.48910579194,-0.325990476224,-0.422182907972,0.430522532935,0.537536304987,0.42474448193,0.773621927776,0.470214034174,0.70327252158,0.600149147553,0.381088914928,0.558102190157,0.21210487816,0.802205376448,5.08821962785e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.039,0.077,0.106,0.0,0.0,0.0,0.039,0.077,0.106,0.04,0.079,0.109,0.0,0.0,0.0,0.04,0.079,0.109,140726.0,0.01,0.001,1.32219466768e-10,1.32502035422e-10,1.40656812114e-10,2.45002865858e-29,0.0,0.83324,0.0,3.36177022839e-29,0.0,0.920342573545,0.0,0.970334894974,0.0,0.560449238072,2.649e-22,0.0,0.0033878632056,2.485e-25,0.0,2.485e-25,2.44839811627e-06,4.45946810672e-06,2.71050291291e-06,4.10464638642e-06,3.50276735437e-06,2.22422345473e-06,3.53992456505e-06,1.34533653838e-06,5.08821962785e-06,0.947388689494,0.953107099977,0.0162042015691
1577,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.64,2.719,4.975,0.669,2.877,5.231,0.0,0.787554094432,0.595418661658,0.0658031815359,0.0458826173586,-0.137112699692,0.0511780929481,-0.357470999533,0.604828714304,0.0276781189152,0.240799327032,0.667103529808,0.0497893796517,0.496865025245,-0.515294206984,-0.0950504444192,0.234265257317,0.649001731,0.425090701342,0.78117443633,0.457235601913,0.316106179956,0.773926361551,0.548739346038,0.174091567877,0.651320776409,0.738561691541,2.56573099941e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.038,0.079,0.107,0.0,0.0,0.0,0.038,0.079,0.107,0.039,0.081,0.11,0.0,0.0,0.0,0.039,0.081,0.11,106029.0,0.01,0.001,3.14979602815e-15,8.7233889761e-12,5.07270413912e-11,2.94625150904e-31,0.0,0.83837,0.0,3.84594439854e-31,0.0,2.10876387792,0.0,3.53994209514,0.0,0.341879336504,2.386e-24,0.0,0.0033878632056,2.161e-27,0.0,2.161e-27,7.54874448926e-07,1.38720658974e-06,8.1195724097e-07,3.93420483258e-07,9.63215851109e-07,6.82951844632e-07,6.04786489138e-07,2.26265987762e-06,2.56573099941e-06,0.950206695911,0.955704727528,0.0155509618334
1655,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.681,2.552,4.663,0.734,2.73,4.89,0.0,0.785195268555,0.337978511686,0.499506099418,-0.140386929186,-0.00490740619334,-0.0846343262676,-0.387139091783,0.236816391168,0.465998408515,0.0365300635062,0.753916035793,-0.0718445760522,0.47039037146,-0.381934501263,-0.465997531284,0.0310097219592,0.639985929577,0.436492671881,0.755098219929,0.489183836256,0.869951068243,0.325172798843,0.370739517392,0.224401112065,0.58076413278,0.78253253158,5.13850105957e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.04,0.076,0.103,0.0,0.0,0.0,0.04,0.076,0.103,0.041,0.079,0.106,0.0,0.0,0.0,0.041,0.079,0.106,14763.0,0.01,0.001,1.35978892621e-10,1.36269053487e-10,1.44609763662e-10,2.59455207629e-29,0.0,0.7847,0.0,3.77972076001e-29,0.0,4.89663076633,0.0,2.87585028945,0.0,0.0460299445794,2.603e-22,0.0,0.0033878632056,2.424e-25,0.0,2.424e-25,2.50529438892e-06,4.33396355846e-06,2.80772072264e-06,5.13476913547e-06,1.91928869582e-06,2.18824012142e-06,1.4735302439e-06,3.81358856177e-06,5.13850105957e-06,0.937518422383,0.944167648665,0.0194999037749
1656,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.766,2.753,4.647,0.802,2.9,4.865,0.0,0.824687986171,0.464698150853,0.280314821587,-0.102795600903,0.121663549564,-0.0848840160734,-0.350096474757,0.501024624374,0.367462731244,0.671990210059,0.180559648541,-0.0854332439833,0.427572272798,-0.510585156065,-0.242337563568,0.676338210961,0.18172792972,0.435233650898,0.763371645424,0.477321066043,0.831325892096,0.343095244737,0.437244684552,0.340845436863,0.550447826994,0.762123072691,6.88497327285e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.042,0.079,0.103,0.0,0.0,0.0,0.042,0.079,0.103,0.043,0.082,0.106,0.0,0.0,0.0,0.043,0.082,0.106,149557.0,0.01,0.001,2.66947310099e-10,2.67081816602e-10,2.71465342029e-10,1.01924605895e-28,0.0,0.78193,0.0,1.38268076885e-28,0.0,1.82889239927,0.0,3.29527773943,0.0,0.44699949424,9.929e-22,0.0,0.0033878632056,9.367e-25,0.0,9.367e-25,3.4906311882e-06,6.12234111083e-06,3.82817779939e-06,6.88497327285e-06,2.84148684952e-06,3.62122483548e-06,3.06764483737e-06,4.95408842864e-06,6.85918793837e-06,0.941497359569,0.948004306488,0.0183978280317
1657,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.628,2.701,4.894,0.665,2.836,5.142,0.0,0.819784985957,0.0694999517761,0.547739223096,-0.10730795363,-0.107652589716,0.0283166278307,-0.250848662026,0.0915815361509,0.570257457635,0.682410055106,0.370147117086,0.0223124694093,0.513544397163,-0.0607583929725,-0.598230032777,0.537714221135,0.291662420974,0.435700117758,0.766474075396,0.471892889468,0.578145815441,0.492368657824,0.650630863763,0.120213079366,0.75544036031,0.644095239513,2.53323102071e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.038,0.079,0.106,0.0,0.0,0.0,0.038,0.079,0.106,0.039,0.081,0.109,0.0,0.0,0.0,0.039,0.081,0.109,81354.0,0.01,0.001,4.55453347061e-12,9.83173043432e-12,5.07261283626e-11,4.88225069247e-31,0.0,0.82456,0.0,6.27792898685e-31,0.0,3.06776841918,0.0,0.556830146768,0.0,0.0932299511237,4.246e-24,0.0,0.0033878632056,4.073e-27,0.0,4.073e-27,8.93582098642e-07,1.5719699971e-06,9.67810246815e-07,9.29180014408e-07,7.91321331663e-07,1.04567598557e-06,4.03112565523e-07,2.53323102071e-06,2.15985553162e-06,0.947345070153,0.953117071374,0.0165159528918
1658,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.685,2.696,5.075,0.736,2.87,5.348,0.0,0.827613036983,0.538533540524,0.0252608125426,-0.154186041585,-0.025036826392,-0.00563777134304,-0.309371869665,0.669124398195,0.0350630027362,0.657891226968,0.14993172063,-0.00602677703611,0.468270862608,-0.509889366295,-0.0199869156646,0.703285659828,0.160276995269,0.435782725891,0.775222168647,0.457300781821,0.651182267567,0.550120931314,0.522808392566,0.6181356211,0.312694268279,0.721200837848,6.61282464236e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.04,0.079,0.108,0.0,0.0,0.0,0.04,0.079,0.108,0.041,0.081,0.111,0.0,0.0,0.0,0.041,0.081,0.111,29482.0,0.01,0.001,2.78803278613e-10,2.78944290947e-10,2.83112835552e-10,1.13280704491e-28,0.0,0.85575,0.0,1.30330597149e-28,0.0,3.84435747985,0.0,5.45679636152,0.0,0.0496114995581,1.1e-21,0.0,0.0033878632056,1.032e-24,0.0,1.032e-24,3.58534349247e-06,6.37803564126e-06,3.76238039003e-06,5.50387627854e-06,4.64969286633e-06,4.41884377598e-06,5.66780049747e-06,2.86715191426e-06,6.61282464236e-06,0.953219459925,0.958463542535,0.0144264969276
1659,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.724,2.705,4.988,0.777,2.884,5.296,0.0,0.788815558025,0.256473116601,0.538919265249,0.14598962791,0.0156400116667,0.0736885753114,-0.436199008393,0.251442009955,0.398602167144,0.372369353995,0.665984017172,0.0607925545947,0.422344290443,-0.236813765304,-0.604648686879,0.30720208915,0.549432114165,0.435877103898,0.780601701972,0.447964432936,0.187497721202,0.399806079361,0.897217756986,0.868685141465,0.486067578044,0.0955219062469,5.43327460985e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.041,0.079,0.107,0.0,0.0,0.0,0.041,0.079,0.107,0.042,0.081,0.11,0.0,0.0,0.0,0.042,0.081,0.11,13904.0,0.01,0.001,1.28664763025e-10,1.28973854974e-10,1.38446053494e-10,3.18080270494e-29,0.0,0.84074,0.0,2.8138316929e-29,0.0,3.40382866873,0.0,1.0465376081,0.0,0.515645698385,2.572e-22,0.0,0.0033878632056,2.367e-25,0.0,2.367e-25,2.49411716343e-06,4.46665375465e-06,2.56328164705e-06,1.07957051892e-06,2.30199521249e-06,5.16598192916e-06,5.43327460985e-06,3.04015632868e-06,5.97450932591e-07,0.951303653308,0.956733063189,0.0150416039019
1736,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.779,2.836,4.759,0.818,2.966,5.03,0.0,0.807331454619,0.140884741481,0.550656183717,-0.0772289733355,0.138494999956,-0.0905761975846,-0.345388634416,0.0784542725504,0.563917065187,0.733646123825,0.100540933723,-0.0798824829329,0.46296582482,-0.201042313074,-0.558886138687,0.647029523518,0.0886707505539,0.446997852737,0.758528466053,0.47415976826,0.148040293463,0.734696386761,0.662046290521,0.443033779456,0.528172683951,0.724399534918,2.44741029948e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.042,0.081,0.104,0.0,0.0,0.0,0.042,0.081,0.104,0.043,0.082,0.107,0.0,0.0,0.0,0.043,0.082,0.107,7584.0,0.01,0.001,4.81402671334e-15,8.99421505351e-12,5.06249743453e-11,1.71268800738e-31,0.0,0.80127,0.0,2.83743251378e-31,0.0,2.38431242032,0.0,0.334946594951,0.0,4.91793819686,1.192e-24,0.0,0.0033878632056,1.159e-27,0.0,1.159e-27,6.67350849483e-07,1.13245424576e-06,7.07902559715e-07,4.93149749323e-07,2.44741029948e-06,2.2053993178e-06,6.43386809482e-07,7.67028054611e-07,1.05199451413e-06,0.946786066904,0.952813449819,0.0167147104626
1737,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.745,2.891,4.697,0.809,3.065,4.954,0.0,0.822540150512,0.503403066175,0.22403776738,-0.128160558176,0.0582666617926,-0.0728469508774,-0.314812000212,0.508240945702,0.279604345273,0.640234122366,0.386263570695,-0.0632192769269,0.463700064794,-0.563943924923,-0.204627057137,0.555618839119,0.335213805772,0.448104268479,0.76320058082,0.465539942439,0.560146382627,0.38234063611,0.734882077621,0.127094150832,0.770705736248,0.624387495821,2.98893468313e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.041,0.081,0.104,0.0,0.0,0.0,0.041,0.081,0.104,0.043,0.084,0.107,0.0,0.0,0.0,0.043,0.084,0.107,58650.0,0.01,0.001,1.86449207096e-14,8.87489563627e-12,5.06839062405e-11,7.74682506332e-34,0.0,0.79061,0.0,2.01553958536e-33,0.0,2.97372152313,0.0,0.0156559190656,0.0,3.24325533961,1.077e-27,0.0,0.0033878632056,1.079e-30,0.0,1.079e-30,1.1597728366e-07,1.97529763668e-07,1.20489943429e-07,8.5356859571e-07,5.82622632171e-07,1.11983631862e-06,4.92893847261e-07,2.98893468313e-06,2.42148637826e-06,0.945263833014,0.951490999035,0.017399075735
1738,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.729,2.694,4.81,0.777,2.882,5.037,0.0,0.806287507773,0.245490380896,0.51862634455,0.0962928924621,-0.106720763192,0.0617426023438,-0.48978829931,0.29693393154,0.524606434307,0.620105960533,0.0915543554979,0.0754297287488,0.317026944824,-0.187568051481,-0.521725735491,0.75757131418,0.111850164049,0.445470733327,0.768770159886,0.458855387913,0.214148349973,0.547776392021,0.808753057829,0.170120207406,0.719835603842,0.672975347597,2.49182523143e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.041,0.079,0.105,0.0,0.0,0.0,0.041,0.079,0.105,0.042,0.081,0.107,0.0,0.0,0.0,0.042,0.081,0.107,26841.0,0.01,0.001,9.07882745631e-17,8.44459171374e-12,4.89401644682e-11,1.47182091751e-31,0.0,0.80995,0.0,1.55012526601e-31,0.0,2.08997914506,0.0,0.245050453631,0.0,4.21455377669,1.095e-24,0.0,0.0033878632056,1.082e-27,0.0,1.082e-27,6.51029183074e-07,1.12351221241e-06,6.70590065729e-07,6.59806175157e-07,1.68773771129e-06,2.49182523143e-06,3.15021863259e-07,1.33296306547e-06,1.24618909864e-06,0.945402923806,0.951479820042,0.0169932217592
1815,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.917,2.937,4.521,0.956,3.093,4.739,0.0,0.809864557428,0.231667861023,0.515120170608,0.0946525354908,-0.127049235139,0.0831533194233,-0.439779773014,0.273961370104,0.467771341575,0.701748759398,0.1155988542,0.0800773604678,0.370656568374,-0.203234757596,-0.588057807531,0.675790079745,0.111322688999,0.458435389786,0.746226948421,0.482682436849,0.177439261816,0.691056374451,0.700682806766,0.19211815862,0.67350833481,0.713776671004,2.52680607369e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.046,0.082,0.102,0.0,0.0,0.0,0.046,0.082,0.102,0.047,0.084,0.104,0.0,0.0,0.0,0.047,0.084,0.104,60353.0,0.01,0.001,3.44015570975e-17,8.47201547298e-12,4.9352874449e-11,2.0177698593e-31,0.0,0.76024,0.0,1.89807977088e-31,0.0,1.53595521056,0.0,3.37227522854,0.0,2.79650177647,1.562e-24,0.0,0.0033878632056,1.531e-27,0.0,1.531e-27,7.32321467141e-07,1.19205023404e-06,7.7105458739e-07,2.08090711346e-07,8.10431756013e-07,8.21721090333e-07,6.80108148373e-07,2.38425409545e-06,2.52680607369e-06,0.94260018317,0.949289063705,0.0181034516295
1816,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.784,3.058,4.477,0.834,3.248,4.686,0.0,0.800387143858,0.442084147131,0.374118860138,0.153116702107,0.0230733792011,0.0919722400269,-0.40397286431,0.422657908105,0.270498736647,0.11740528391,0.750169152568,0.0765584618255,0.426457798424,-0.452826907191,-0.455779775392,0.0977291402682,0.624447076778,0.459709253409,0.755253154415,0.467183127988,0.18295395118,0.348121041494,0.919423510803,0.204497635285,0.816928720796,0.539266337074,2.36891574498e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.042,0.084,0.101,0.0,0.0,0.0,0.042,0.084,0.101,0.044,0.086,0.104,0.0,0.0,0.0,0.044,0.086,0.104,49194.0,0.01,0.001,2.50830569125e-12,8.95736332443e-12,5.0336679955e-11,7.08131869879e-31,0.0,0.75274,0.0,8.27152788301e-31,0.0,0.807211238826,0.0,3.73466383302,0.0,0.491194308159,5.43e-24,0.0,0.0033878632056,5.502e-27,0.0,5.502e-27,1.00274747447e-06,1.64740689372e-06,1.01904997176e-06,3.45896193197e-07,6.5816421153e-07,1.73827944284e-06,5.92998698302e-07,2.36891574498e-06,1.5637551773e-06,0.941288073805,0.948066299003,0.0190719860454
1817,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.86,2.989,4.766,0.906,3.134,5.02,0.0,0.791689897359,0.575431057808,0.126563720076,0.0899635187394,-0.13414318539,0.0630661632969,-0.375843594084,0.628975416531,0.0902841251778,0.1375057157,0.657339434481,0.0679078321155,0.472630812147,-0.474085930637,-0.156019085316,0.148062202749,0.707804211102,0.457905157525,0.761813344729,0.458217518766,0.156776976936,0.630041536162,0.760571260444,0.425147318718,0.705688088292,0.566792801145,2.54380210077e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.044,0.083,0.105,0.0,0.0,0.0,0.044,0.083,0.105,0.046,0.085,0.107,0.0,0.0,0.0,0.046,0.085,0.107,26975.0,0.01,0.001,5.15166254727e-14,8.68627855489e-12,5.09022455401e-11,3.41661333134e-31,0.0,0.80245,0.0,4.75301219386e-31,0.0,1.88961251065,0.0,3.54178491932,0.0,1.72258884056,2.874e-24,0.0,0.0033878632056,2.953e-27,0.0,2.953e-27,8.51831771688e-07,1.41718607112e-06,8.52412851034e-07,5.24355341865e-07,2.10723316356e-06,2.54380210077e-06,2.93737883094e-07,4.87565876705e-07,3.91601946504e-07,0.950437933024,0.956251913868,0.0156070821456
1818,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.818,2.778,4.846,0.871,2.937,5.131,0.0,0.81169508606,0.0165619897612,0.565386885809,0.0462678173567,-0.13810773401,0.0812019765243,-0.384114825624,0.0740722227131,0.596124194114,0.57969242945,0.385963700361,0.0819322527356,0.424617749243,0.0406114251585,-0.563527579636,0.58490579505,0.389434799475,0.457419115217,0.767354094109,0.449372281397,0.220008915947,0.638953796817,0.737112014851,0.0783786438572,0.742297667757,0.66547048066,2.28267799194e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.043,0.08,0.105,0.0,0.0,0.0,0.043,0.08,0.105,0.045,0.082,0.108,0.0,0.0,0.0,0.045,0.082,0.108,118035.0,0.01,0.001,2.49387862147e-16,8.52890119605e-12,5.11404885936e-11,1.31761582193e-31,0.0,0.81627,0.0,9.867180802e-32,0.0,4.99884559903,0.0,2.96506129148,0.0,1.03690733819,1.173e-24,0.0,0.0033878632056,1.196e-27,0.0,1.196e-27,6.80132608643e-07,1.14097230399e-06,6.68167839583e-07,6.81320478223e-07,1.97870302e-06,2.28267799194e-06,1.54910277819e-07,1.46710292852e-06,1.3152590038e-06,0.949150718889,0.954957415967,0.0157279178822
1894,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.885,2.953,4.305,0.949,3.104,4.525,0.0,0.828203040487,0.201196014422,0.4975545301,0.0760277323957,0.142334679516,-0.069216001852,-0.470336123796,0.187921830668,0.584375188948,0.62293374488,0.0955910525586,-0.0834092794622,0.284808166259,-0.266187802578,-0.514096033068,0.750671137063,0.115192738725,0.468859973632,0.747199009122,0.471024379298,0.0672604933769,0.582155083047,0.810290988049,0.04199156693,0.524663837059,0.850273230432,2.44813063467e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.082,0.099,0.0,0.0,0.0,0.045,0.082,0.099,0.047,0.084,0.102,0.0,0.0,0.0,0.047,0.084,0.102,45449.0,0.01,0.001,1.49811059151e-15,8.48265161528e-12,4.9023861048e-11,5.14293266778e-31,0.0,0.72317,0.0,5.8449546615e-31,0.0,4.54753670503,0.0,5.82759109198,0.0,5.07311987827,3.624e-24,0.0,0.0033878632056,3.609e-27,0.0,3.609e-27,9.24428261146e-07,1.47321571381e-06,9.28695713858e-07,2.03214001843e-07,1.75886405496e-06,2.44813063467e-06,5.49735688489e-08,6.8686752312e-07,1.11314145651e-06,0.934530615428,0.942073744014,0.0210075536787
1895,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.919,2.914,4.727,0.981,3.056,4.949,0.0,0.803765811152,0.547836834414,0.172713446666,0.0247165377237,-0.152952547499,0.0468853766056,-0.28586276904,0.562954707479,0.142346872875,0.256462687759,0.716331273668,0.0388310655561,0.518205468813,-0.541265655737,-0.199739137952,0.212405661681,0.593274676701,0.470103037498,0.75488081128,0.457338053191,0.24061554395,0.413822382852,0.877983596351,0.482682235182,0.793454136817,0.37074033043,2.44953984119e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.046,0.082,0.104,0.0,0.0,0.0,0.046,0.082,0.104,0.047,0.084,0.107,0.0,0.0,0.0,0.047,0.084,0.107,25868.0,0.01,0.001,1.14451428466e-11,1.45017236321e-11,5.23049399325e-11,7.56143399827e-31,0.0,0.79574,0.0,7.1405629665e-31,0.0,1.14327107418,0.0,0.422515272086,0.0,5.59820307035,5.797e-24,0.0,0.0033878632056,5.895e-27,0.0,5.895e-27,1.04235371302e-06,1.67378798639e-06,1.01405006951e-06,6.20931593274e-07,1.06790852868e-06,2.26572125974e-06,1.49012943641e-06,2.44953984119e-06,1.14454404859e-06,0.949011568297,0.954942056966,0.0158719302124
1896,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.883,3.001,4.787,0.94,3.154,5.025,0.0,0.837255944501,0.51751739287,0.0749287484628,0.0975160490201,0.126706488834,0.0216239724884,-0.455789569392,0.50936792356,0.0601026172587,0.308226861824,0.658571535783,0.019854160383,0.300660220117,-0.671889457087,-0.109808843141,0.283000061728,0.604670807001,0.468962052525,0.761713612487,0.44706483405,0.35398466032,0.413029300701,0.839107655203,0.172644568751,0.735910100885,0.654698538487,2.70636327592e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.083,0.105,0.0,0.0,0.0,0.045,0.083,0.105,0.046,0.085,0.107,0.0,0.0,0.0,0.046,0.085,0.107,88200.0,0.01,0.001,4.18065541539e-18,8.71910543891e-12,5.09134086857e-11,7.39852139801e-32,0.0,0.806,0.0,4.44005847269e-32,0.0,0.648648929597,0.0,3.36728436926,0.0,0.261908229857,4.318e-25,0.0,0.0033878632056,4.154e-28,0.0,4.154e-28,5.43173114849e-07,8.82251246747e-07,5.17810763458e-07,5.34134888744e-07,6.23228586738e-07,1.26614716483e-06,6.34913041814e-07,2.70636327592e-06,2.40770180927e-06,0.951397520608,0.957179350452,0.0152454621529
1897,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.899,3.028,4.828,0.947,3.193,5.078,0.0,0.825365411971,0.0487432853166,0.543775933654,-0.125113521949,0.071065951507,-0.0695125549238,-0.30321582925,0.00642413491131,0.586679631251,0.700503871614,0.261320171857,-0.060275471128,0.467297517545,-0.092989307072,-0.590805006454,0.607418342411,0.226594986923,0.468500640634,0.768518856989,0.435759011586,0.13630192683,0.740065804854,0.658577549897,0.529435760108,0.569274990025,0.62898629687,2.57900194109e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.083,0.105,0.0,0.0,0.0,0.045,0.083,0.105,0.047,0.086,0.108,0.0,0.0,0.0,0.047,0.086,0.108,59895.0,0.01,0.001,3.4619553983e-15,8.96176206538e-12,4.94712717559e-11,4.29048184368e-32,0.0,0.81311,0.0,1.13449761395e-31,0.0,0.559475690873,0.0,0.206514700472,0.0,1.54059814324,2.817e-25,0.0,0.0033878632056,2.688e-28,0.0,2.688e-28,4.87677633937e-07,7.99976404098e-07,4.53595801811e-07,4.74988753111e-07,2.57900194109e-06,2.29502939928e-06,7.40037854539e-07,7.95724569444e-07,8.79188193814e-07,0.953184151784,0.958800139951,0.0146509245046
